id,total_reviews,average_rating,average_quality_rating,average_value_rating,aggregate_one_star_review,aggregate_two_star_review,aggregate_three_star_review,aggregate_four_star_review,aggregate_five_star_review,most_helpful_favorable,most_helpful_critical
4241,100,3,1,4,2,3,2,1,1,13,21
4240,42,5,5,5,2,3,1,3,2,21,49
4239,68,5,1,3,2,5,3,5,2,37,13
4238,50,4,1,1,2,2,3,5,2,23,30
4237,97,1,2,4,4,1,5,2,3,28,43
4236,24,3,2,3,2,3,1,4,4,10,48
4235,108,1,1,1,1,4,3,4,3,30,1
4234,1,3,1,2,2,4,3,1,1,16,28
4233,167,3,2,3,1,4,4,1,4,30,38
4232,173,1,1,1,5,3,2,3,4,3,35
4231,19,3,2,4,4,1,4,4,3,46,39
4230,67,5,4,4,2,4,4,5,2,16,16
4229,199,2,4,4,1,2,2,5,4,41,39
4228,14,4,1,2,2,2,4,5,4,22,30
4227,87,3,4,5,2,4,3,2,4,11,8
4226,118,2,5,2,5,2,4,5,1,50,23
4225,178,4,1,1,5,4,3,2,5,14,25
4224,28,4,1,1,1,3,3,2,5,28,14
4223,58,5,2,4,1,4,3,2,2,34,48
4222,118,3,5,3,3,5,2,4,3,49,2
4221,98,1,3,3,2,3,4,2,1,15,2
4220,74,4,5,2,2,1,5,5,4,25,39
4219,146,1,1,5,4,4,1,2,4,48,24
4218,3,3,4,2,4,4,4,4,5,33,25
4217,65,5,2,5,4,1,5,3,4,3,35
4216,54,3,2,3,1,5,3,1,3,28,17
4215,110,1,2,3,3,3,1,2,3,36,48
4214,34,4,2,3,2,2,4,5,4,42,6
4213,73,2,4,3,3,5,1,3,4,42,1
4212,114,2,4,1,4,4,5,1,4,23,15
4211,52,5,4,1,4,5,3,3,1,43,45
4210,114,1,5,2,3,4,5,1,4,3,32
4209,8,3,2,5,4,1,4,3,4,26,31
4208,96,1,1,3,3,3,2,2,2,23,38
4207,117,2,5,5,2,3,5,5,2,24,9
4206,198,2,2,2,3,3,5,2,4,27,19
4205,200,3,3,3,4,2,1,1,3,42,23
4204,8,3,3,4,2,4,5,4,5,10,22
4203,93,1,2,5,5,4,5,2,1,27,41
4202,163,4,4,4,4,4,2,1,2,28,29
4201,129,3,1,5,5,1,5,5,4,13,45
4200,109,4,5,2,1,3,2,5,5,21,23
4199,119,3,5,1,3,4,5,1,4,25,39
4198,158,1,4,1,4,3,3,3,1,7,35
4197,52,2,3,3,5,3,1,4,3,7,46
4196,29,2,1,4,1,4,3,2,1,50,48
4195,45,5,5,1,1,5,4,1,4,15,14
4194,127,1,5,1,5,1,5,3,5,22,35
4193,31,2,5,5,1,4,5,2,3,18,31
4192,96,1,1,3,1,1,3,3,1,14,42
4191,197,4,4,4,5,1,5,1,2,36,30
4190,115,1,3,3,4,1,4,1,4,15,30
4189,57,5,4,5,4,5,1,2,4,40,39
4188,142,1,5,3,5,2,3,5,3,29,29
4187,200,3,3,1,3,4,5,3,2,24,12
4186,94,3,5,3,1,2,4,2,2,28,28
4185,173,1,5,2,5,3,2,1,1,40,31
4184,123,2,3,2,1,3,1,2,2,5,47
4183,107,2,3,5,2,1,3,2,2,45,1
4182,64,2,2,4,4,1,3,3,5,3,2
4181,155,4,4,2,1,4,4,1,2,11,6
4180,121,5,4,5,1,3,2,2,1,45,7
4179,33,2,3,2,2,4,4,4,3,14,12
4178,151,4,4,2,3,4,3,1,3,41,5
4177,47,1,1,4,3,2,3,4,5,45,42
4176,16,5,1,4,4,5,4,5,5,27,10
4175,5,4,2,5,4,5,4,2,4,45,4
4174,195,3,5,4,4,2,2,5,5,48,25
4173,13,2,4,2,2,4,4,1,3,16,17
4172,1,2,1,3,3,4,2,5,2,39,19
4171,130,5,4,2,1,4,5,4,1,40,47
4170,102,4,5,3,2,3,3,2,1,3,14
4169,184,2,5,5,2,1,2,4,1,16,40
4168,196,5,1,3,1,3,2,5,2,25,2
4167,113,3,1,4,4,1,4,3,1,24,27
4166,42,4,5,2,1,1,2,3,2,37,5
4165,167,3,4,3,2,3,2,1,3,34,32
4164,32,4,3,2,3,1,1,4,1,35,10
4163,57,4,2,4,4,4,2,5,5,16,49
4162,1,5,5,1,5,5,5,2,4,5,33
4161,174,4,1,4,5,5,5,3,3,40,38
4160,165,2,4,1,2,1,4,4,5,11,33
4159,16,3,2,3,5,1,4,1,1,3,10
4158,96,3,1,5,5,2,5,5,1,2,10
4157,199,5,4,4,2,5,2,1,2,47,41
4156,127,3,4,3,4,4,2,2,3,14,38
4155,144,2,3,4,4,3,2,1,4,25,3
4154,75,3,1,4,5,1,5,2,1,22,15
4153,195,2,4,4,1,4,2,5,3,40,47
4152,190,1,3,4,5,1,5,5,3,33,16
4151,142,3,1,3,4,4,1,2,5,24,6
4150,51,2,4,4,4,4,4,3,2,24,1
4149,122,5,5,2,5,3,4,2,2,44,1
4148,7,5,4,5,2,3,5,5,2,49,32
4147,28,4,1,2,1,5,4,4,3,45,12
4146,43,2,4,2,4,1,3,3,4,40,16
4145,99,3,4,1,2,1,1,2,4,8,32
4144,74,1,1,5,5,5,2,1,4,37,4
4143,20,5,1,2,1,2,5,2,4,34,46
4142,155,2,1,3,1,3,4,2,5,18,14
4141,28,2,4,4,1,1,4,3,2,4,31
4140,75,2,5,1,1,1,3,2,5,34,37
4139,154,2,4,1,5,2,3,3,5,27,4
4138,58,4,1,2,2,3,2,1,3,25,9
4137,45,5,2,5,3,1,5,1,4,14,23
4136,161,5,2,2,4,5,3,1,1,37,14
4135,119,2,2,2,5,2,1,5,2,49,37
4134,48,4,1,3,3,3,1,3,3,15,35
4133,23,3,1,5,4,5,3,3,1,26,17
4132,19,1,3,3,4,5,2,2,5,27,45
4131,169,2,1,2,1,5,5,5,5,17,22
4130,64,4,5,2,4,2,3,2,2,17,38
4129,96,2,4,5,4,2,3,2,4,50,10
4128,43,1,4,4,3,3,4,3,3,9,46
4127,33,2,2,5,4,4,4,3,1,11,11
4126,54,4,5,3,4,4,2,4,1,4,36
4125,63,3,5,2,3,5,2,2,5,12,36
4124,118,5,1,2,3,2,1,2,5,33,38
4123,59,2,2,1,3,5,3,1,2,25,44
4122,68,3,3,3,5,1,3,2,4,36,49
4121,173,1,2,1,5,5,5,4,2,42,33
4120,190,1,1,2,3,5,3,2,2,7,40
4119,171,5,2,3,5,5,3,4,5,42,13
4118,181,4,4,3,5,2,4,4,5,36,33
4117,70,2,4,2,1,1,5,4,1,26,14
4116,81,1,1,4,5,2,5,1,5,14,39
4115,132,5,2,3,4,5,5,3,2,21,34
4114,77,4,4,4,5,2,3,4,3,19,8
4113,93,1,1,1,1,4,4,1,4,13,6
4112,135,1,2,3,5,4,3,3,2,14,24
4111,140,3,4,5,3,3,5,4,4,43,2
4110,139,3,1,2,3,2,4,1,4,3,41
4109,32,3,3,2,5,2,1,1,4,16,44
4108,153,3,4,4,4,1,1,3,3,36,26
4107,89,2,2,2,2,1,3,1,4,11,10
4106,58,3,3,3,4,3,4,3,3,22,44
4105,85,2,5,5,5,1,4,3,5,40,13
4104,182,5,2,5,3,4,2,1,2,34,42
4103,24,1,4,1,4,2,2,5,5,21,12
4102,124,2,3,3,3,1,3,2,2,13,17
4101,169,3,2,4,2,4,3,1,5,39,11
4100,134,1,5,5,1,2,3,3,5,19,39
4099,66,5,2,5,2,5,4,3,5,7,40
4098,37,5,1,4,1,2,4,5,2,21,22
4097,83,3,1,1,5,3,4,5,5,34,21
4096,53,1,4,5,2,5,1,5,5,40,35
4095,23,4,5,2,3,5,2,5,4,32,4
4094,0,1,1,2,1,2,1,3,3,44,2
4093,6,4,5,1,3,5,5,3,3,43,1
4092,143,4,2,2,5,4,2,2,3,42,28
4091,141,3,2,2,1,3,4,4,1,32,50
4090,27,2,2,1,1,4,3,2,3,42,49
4089,79,5,2,5,3,2,1,5,1,45,28
4088,75,2,5,1,3,4,1,3,3,11,30
4087,108,2,3,2,5,1,4,5,1,1,27
4086,88,2,5,5,4,3,2,3,1,8,49
4085,6,2,1,3,4,3,2,1,2,28,22
4084,44,2,5,3,2,3,2,2,1,5,20
4083,128,1,4,4,2,4,1,2,3,18,34
4082,170,2,1,2,1,3,4,1,2,4,44
4081,63,1,3,1,3,3,3,2,2,20,42
4080,85,3,1,5,2,3,3,3,2,14,42
4079,111,5,5,2,4,2,3,1,3,25,33
4078,165,4,5,4,1,4,1,1,3,39,29
4077,31,2,3,5,2,1,3,4,4,33,29
4076,33,3,5,5,1,1,5,5,1,34,6
4075,68,5,5,2,3,4,3,2,2,42,34
4074,195,5,1,5,1,5,1,3,5,28,38
4073,51,1,4,4,1,4,2,2,1,4,22
4072,57,2,5,2,2,3,1,1,4,27,24
4071,158,5,5,5,2,1,1,4,5,40,50
4070,147,1,2,4,5,5,4,2,4,17,37
4069,81,3,4,1,1,1,3,5,1,26,13
4068,39,2,5,3,1,3,4,1,4,10,45
4067,0,5,4,2,3,4,2,1,3,8,12
4066,143,4,4,3,1,1,5,2,3,37,39
4065,193,3,5,1,4,1,5,2,2,33,2
4064,135,5,4,5,4,3,1,2,2,30,2
4063,127,1,5,4,4,3,2,1,4,37,34
4062,76,4,2,5,2,3,3,2,1,11,38
4061,25,2,2,5,2,3,4,3,4,13,30
4060,150,4,5,4,1,5,2,3,3,8,27
4059,119,4,4,2,5,3,2,1,5,37,47
4058,147,4,5,4,3,2,1,5,5,12,32
4057,194,4,2,2,2,2,4,4,5,5,10
4056,133,5,1,5,1,1,1,2,2,19,29
4055,150,2,5,2,3,2,5,2,1,29,29
4054,148,4,3,5,5,3,2,5,2,15,36
4053,78,4,4,5,1,3,1,3,4,18,17
4052,82,2,2,4,5,2,3,5,4,12,46
4051,19,5,1,5,2,2,5,3,1,21,34
4050,55,3,3,2,5,3,3,5,3,14,43
4049,149,1,2,1,2,5,4,4,2,38,3
4048,141,3,2,3,5,2,3,2,3,46,50
4047,159,2,1,1,4,3,3,5,1,10,22
4046,21,3,2,1,5,3,5,5,4,7,41
4045,1,2,2,1,5,3,5,2,2,19,28
4044,57,1,4,5,4,1,2,1,4,29,15
4043,151,5,1,3,5,1,4,5,1,2,1
4042,138,5,1,4,3,1,2,5,4,25,18
4041,174,1,4,5,4,5,2,4,5,45,4
4040,101,3,3,2,1,2,5,2,1,22,1
4039,75,1,4,1,3,5,1,4,1,11,34
4038,67,5,4,4,2,4,4,5,3,3,32
4037,21,2,1,3,2,3,1,2,1,29,37
4036,82,1,2,2,2,2,2,2,5,3,45
4035,80,2,1,5,2,5,1,2,1,16,37
4034,133,3,4,1,5,2,5,3,3,48,32
4033,198,3,2,4,1,5,2,5,4,50,1
4032,37,2,5,5,3,2,5,4,1,20,28
4031,19,4,2,1,1,3,4,2,2,42,4
4030,143,2,2,4,1,3,3,2,3,13,24
4029,117,4,1,5,1,2,3,3,5,3,39
4028,184,4,5,3,3,5,5,2,1,7,38
4027,68,4,1,4,1,5,5,5,2,48,21
4026,165,5,3,4,4,1,5,4,3,50,4
4025,157,1,5,4,2,4,4,4,1,24,33
4024,140,2,1,2,5,1,3,1,2,9,36
4023,3,5,4,2,5,1,5,1,1,34,49
4022,96,4,2,2,4,2,2,3,1,50,19
4021,87,4,2,4,2,2,4,1,4,10,18
4020,102,3,4,5,4,4,3,3,3,46,19
4019,1,5,1,5,5,4,5,3,2,35,33
4018,96,3,2,2,4,1,3,4,4,35,47
4017,107,2,5,2,5,4,2,1,1,39,40
4016,80,5,5,5,2,3,2,4,1,9,49
4015,135,5,3,3,2,4,3,1,4,24,11
4014,93,5,2,2,3,4,4,2,5,25,5
4013,82,2,4,4,3,2,3,1,5,22,2
4012,111,1,1,3,3,3,1,4,3,29,48
4011,156,3,5,2,1,2,2,2,4,12,11
4010,33,4,1,4,4,4,1,1,1,13,7
4009,52,2,3,5,4,4,2,3,1,40,10
4008,96,2,1,3,4,3,5,2,5,12,23
4007,191,1,3,5,2,4,5,4,2,35,17
4006,153,1,5,3,2,1,3,3,2,6,27
4005,139,2,5,3,4,5,4,2,3,46,11
4004,22,5,5,2,2,5,1,1,4,13,44
4003,0,1,3,2,4,1,3,5,2,18,2
4002,18,1,3,4,1,1,3,1,3,14,43
4001,72,4,1,2,1,5,2,5,2,31,37
4000,181,4,4,4,3,4,1,1,1,48,45
3999,116,1,2,5,3,1,4,4,3,45,5
3998,64,5,4,1,2,5,5,2,3,20,43
3997,113,5,5,2,4,3,2,1,5,36,3
3996,104,1,3,4,4,3,5,2,3,24,12
3995,186,4,3,1,5,2,4,5,3,47,7
3994,2,2,5,3,1,5,1,3,3,13,9
3993,176,3,2,4,4,3,1,2,1,36,42
3992,191,5,3,4,1,4,2,2,5,6,45
3991,10,2,4,5,4,2,1,5,5,30,41
3990,133,5,4,1,1,4,1,2,4,19,41
3989,180,2,5,4,2,4,1,4,3,9,50
3988,27,3,3,3,5,4,2,5,4,32,29
3987,68,1,1,4,3,1,5,1,3,33,46
3986,157,5,3,3,2,1,3,1,2,32,25
3985,60,3,2,3,3,3,2,4,2,1,33
3984,90,1,1,3,5,4,4,5,1,44,11
3983,91,1,2,4,5,3,2,1,1,28,8
3982,59,2,2,4,4,5,3,5,1,28,27
3981,93,3,4,4,4,4,2,5,4,1,47
3980,162,2,5,5,2,3,1,5,5,14,30
3979,137,4,5,4,5,1,3,4,2,42,10
3978,177,1,4,5,4,1,4,4,3,10,21
3977,177,2,3,1,2,2,3,4,2,14,29
3976,125,2,2,4,3,1,5,2,5,33,25
3975,61,1,3,4,1,3,3,2,3,24,26
3974,153,1,5,5,3,1,1,5,3,3,7
3973,61,4,5,4,2,1,4,1,1,29,25
3972,136,1,2,5,1,4,1,3,5,3,8
3971,13,3,3,5,2,1,5,4,2,43,34
3970,161,2,3,3,2,1,5,4,1,44,42
3969,197,2,1,5,2,4,2,2,1,16,43
3968,91,4,3,4,3,5,4,2,1,6,34
3967,145,4,4,4,2,4,2,3,5,40,7
3966,118,2,5,1,5,1,4,5,4,37,15
3965,133,5,1,4,5,5,4,5,5,2,46
3964,75,5,5,5,4,5,2,1,1,2,36
3963,103,2,5,3,2,4,1,3,5,2,47
3962,12,3,1,1,1,5,3,4,3,40,6
3961,91,1,2,3,2,4,3,2,1,14,36
3960,160,4,2,2,5,5,4,3,2,16,12
3959,101,2,1,1,1,4,2,1,5,24,7
3958,103,2,2,1,5,4,5,2,5,10,15
3957,137,4,2,2,4,4,3,4,1,26,19
3956,114,3,3,1,4,3,3,1,4,18,14
3955,102,4,2,4,1,5,2,4,1,24,49
3954,153,2,5,5,2,3,4,3,4,31,30
3953,171,1,2,2,4,1,4,4,1,4,24
3952,1,5,2,3,3,1,2,2,3,1,47
3951,115,5,4,1,3,3,3,5,2,5,8
3950,166,4,3,3,3,2,5,4,2,48,10
3949,22,1,1,3,5,2,3,1,4,8,33
3948,90,3,1,2,4,2,5,5,5,27,4
3947,79,2,5,1,4,1,3,3,5,14,36
3946,111,5,4,1,4,3,1,3,2,8,40
3945,40,2,1,3,4,5,2,4,4,32,20
3944,58,5,1,2,4,2,5,1,3,1,26
3943,157,3,1,5,4,5,3,4,3,3,40
3942,95,1,3,1,3,1,4,4,2,34,4
3941,25,1,1,5,2,1,1,5,4,24,26
3940,172,2,5,1,3,4,3,2,4,7,25
3939,95,3,1,5,3,1,1,5,4,38,6
3938,121,3,4,5,5,1,3,3,2,36,26
3937,98,1,3,4,2,1,5,2,1,26,47
3936,150,1,4,2,4,2,4,5,5,6,30
3935,51,2,4,4,2,2,5,1,5,26,14
3934,53,1,1,1,2,4,3,1,4,42,32
3933,113,1,2,1,5,3,2,3,4,34,14
3932,157,1,5,2,5,5,5,3,2,10,17
3931,78,5,2,3,3,4,5,4,5,17,42
3930,198,2,4,5,5,4,5,1,4,34,1
3929,139,4,1,1,5,5,2,2,1,22,44
3928,19,2,1,4,3,4,2,4,3,6,39
3927,100,5,1,4,4,5,4,4,4,25,4
3926,1,2,5,3,1,5,1,4,5,40,24
3925,140,2,1,3,1,5,5,1,1,43,38
3924,68,1,1,2,2,5,3,4,1,50,24
3923,89,1,3,3,1,2,2,2,2,12,8
3922,176,2,3,5,3,2,5,1,5,46,45
3921,137,3,4,5,3,5,1,2,4,25,49
3920,195,1,5,4,4,1,1,1,2,34,12
3919,196,4,4,4,3,2,5,2,3,36,13
3918,34,1,2,4,1,1,1,4,2,50,29
3917,126,5,5,5,5,1,4,1,4,35,42
3916,192,2,2,2,4,2,3,1,1,17,44
3915,32,3,1,2,1,1,1,5,2,8,21
3914,13,4,4,1,2,3,2,4,3,19,18
3913,150,1,3,1,1,2,5,2,2,33,23
3912,139,3,3,4,3,5,4,2,2,4,23
3911,56,3,2,5,4,2,4,1,1,4,11
3910,5,5,5,3,4,3,3,1,3,5,34
3909,133,2,5,4,1,4,2,2,3,21,50
3908,114,2,3,2,3,1,2,4,4,47,29
3907,156,4,5,3,1,5,2,2,3,25,43
3906,111,1,3,1,1,3,5,4,3,5,49
3905,2,2,1,2,2,2,5,1,5,5,43
3904,8,4,1,3,3,5,4,4,5,12,41
3903,97,4,4,2,5,4,4,5,5,50,7
3902,68,4,4,5,5,4,1,2,3,35,28
3901,124,2,4,5,1,5,1,1,4,28,11
3900,134,5,5,3,5,2,4,1,2,42,12
3899,14,4,2,4,2,2,1,4,2,33,49
3898,178,5,3,3,2,5,2,1,2,20,15
3897,52,2,5,3,3,4,5,5,4,23,41
3896,73,5,1,2,5,1,2,3,3,9,24
3895,141,5,3,2,4,4,2,2,4,12,27
3894,14,2,5,5,4,1,1,3,3,18,14
3893,163,4,1,5,3,5,4,5,2,20,47
3892,117,3,5,4,2,3,4,1,2,20,47
3891,86,4,2,2,4,2,2,5,1,7,41
3890,139,2,3,3,3,4,2,5,5,19,41
3889,82,1,5,1,3,3,4,5,2,35,22
3888,44,1,4,1,3,5,1,3,2,48,50
3887,165,4,5,3,5,5,5,3,4,49,32
3886,191,4,1,4,3,4,2,5,4,5,11
3885,185,3,4,2,5,5,2,5,3,42,4
3884,80,5,3,2,2,2,4,5,2,28,16
3883,29,4,4,4,3,4,1,2,1,34,3
3882,90,4,3,3,2,5,2,1,2,13,32
3881,81,3,1,2,3,2,3,4,3,13,39
3880,38,4,1,5,1,1,5,1,2,24,18
3879,54,5,3,3,2,5,5,2,3,44,38
3878,24,2,1,1,1,5,1,5,2,20,4
3877,128,4,3,5,2,3,2,1,1,32,11
3876,172,1,3,5,3,3,4,5,5,32,4
3875,118,2,5,1,3,3,4,1,1,48,21
3874,80,3,4,4,4,5,1,5,2,4,30
3873,137,5,1,4,3,2,4,3,1,34,18
3872,131,1,1,4,1,1,2,3,1,37,22
3871,113,4,5,5,2,2,3,2,1,23,21
3870,85,1,5,5,5,4,2,5,4,2,1
3869,135,5,2,2,5,1,1,1,1,26,50
3868,164,1,2,1,1,3,1,2,4,39,11
3867,43,3,4,3,3,1,3,5,2,10,15
3866,4,4,3,1,3,3,3,2,2,44,42
3865,200,2,5,5,3,2,5,1,5,1,8
3864,1,3,5,4,2,3,3,4,3,4,17
3863,111,1,5,1,1,3,4,2,1,5,43
3862,167,4,4,1,5,5,4,3,3,47,22
3861,112,3,4,2,3,1,2,3,2,38,2
3860,117,5,5,3,3,4,4,2,1,41,25
3859,73,2,1,3,5,1,4,3,5,8,19
3858,57,1,3,5,3,2,5,3,5,15,42
3857,186,5,3,5,4,5,3,4,4,38,35
3856,185,1,4,4,5,3,5,3,2,34,11
3855,74,2,1,1,4,5,5,1,2,2,16
3854,30,1,5,4,5,2,4,3,5,28,30
3853,14,3,2,5,4,2,3,1,4,29,6
3852,125,4,4,1,4,2,4,3,2,43,20
3851,136,4,4,4,3,1,4,2,2,40,33
3850,38,2,1,2,1,4,1,2,2,22,2
3849,195,4,2,3,1,4,2,3,2,41,23
3848,191,4,2,2,2,2,5,4,1,39,46
3847,186,4,5,5,5,2,3,2,4,4,48
3846,60,2,1,4,3,2,4,2,4,8,19
3845,133,2,5,3,3,2,2,1,5,47,38
3844,148,1,3,5,1,4,3,5,1,26,31
3843,62,4,5,1,5,4,5,4,2,16,23
3842,32,4,4,5,5,1,5,3,2,30,11
3841,123,4,3,2,2,5,4,2,2,1,17
3840,188,4,4,3,4,5,1,2,2,23,9
3839,15,4,3,2,2,5,1,2,2,20,16
3838,50,2,2,3,3,4,3,4,4,47,31
3837,160,1,4,4,5,3,4,4,3,6,14
3836,13,4,3,3,2,3,1,4,1,46,9
3835,66,2,3,1,4,3,4,1,5,50,14
3834,68,1,1,1,3,3,3,2,4,10,2
3833,84,4,3,3,5,1,3,3,5,27,6
3832,158,5,2,2,5,2,1,2,3,33,39
3831,73,1,4,2,4,5,2,2,4,20,44
3830,119,2,4,2,3,1,5,3,5,10,22
3829,30,3,1,5,1,5,5,5,5,28,16
3828,26,3,4,4,5,5,1,5,2,17,4
3827,119,4,1,4,5,2,3,1,3,5,10
3826,35,2,5,2,1,4,1,1,2,9,14
3825,174,5,1,4,1,4,1,3,1,11,21
3824,123,1,3,5,2,5,5,2,1,24,19
3823,187,4,5,4,1,2,5,4,2,16,14
3822,14,2,1,1,2,1,5,1,1,16,30
3821,168,2,3,2,1,3,2,5,3,13,28
3820,148,3,4,1,1,5,3,2,1,33,34
3819,181,4,1,3,5,3,1,4,5,18,16
3818,102,4,5,5,1,1,2,2,4,24,28
3817,23,1,1,2,4,1,2,1,1,29,49
3816,140,1,3,5,5,3,4,4,4,3,17
3815,160,5,2,3,4,5,5,5,5,33,34
3814,111,5,1,4,3,3,4,5,3,10,20
3813,93,1,4,2,3,2,3,1,3,33,26
3812,128,5,2,3,4,3,1,1,1,1,25
3811,121,3,5,4,4,5,1,2,1,31,13
3810,164,4,4,3,5,5,5,2,2,23,46
3809,157,2,5,1,1,5,4,1,5,41,40
3808,72,4,5,4,5,1,4,2,4,38,16
3807,25,2,1,2,3,4,2,5,1,10,40
3806,193,3,4,2,1,3,2,3,3,17,49
3805,198,2,3,4,5,4,5,5,5,25,20
3804,18,4,2,2,4,5,3,2,3,33,1
3803,98,2,4,2,3,5,2,2,5,42,1
3802,94,3,2,5,5,2,1,1,4,9,27
3801,4,1,4,2,5,1,1,3,4,22,39
3800,42,1,5,5,3,3,2,4,2,40,27
3799,91,2,1,5,5,3,2,4,2,3,3
3798,146,4,3,4,4,4,1,1,5,37,1
3797,15,4,3,1,3,3,1,4,1,49,3
3796,72,2,1,5,2,2,5,5,3,7,21
3795,149,4,3,5,1,1,3,5,3,2,12
3794,105,4,5,1,2,5,1,5,2,22,23
3793,81,2,1,3,3,2,3,2,2,18,50
3792,30,5,1,1,3,5,2,3,5,42,21
3791,56,4,2,5,5,5,1,5,1,14,35
3790,136,1,2,1,5,4,4,4,1,26,45
3789,16,1,1,4,2,2,4,5,1,9,12
3788,121,2,1,5,2,1,4,1,3,37,39
3787,147,5,5,3,3,3,5,3,4,22,38
3786,198,2,5,3,1,4,5,5,4,19,25
3785,157,4,2,2,4,5,4,5,1,33,30
3784,11,4,1,1,3,4,3,2,3,14,43
3783,161,5,1,1,1,3,5,1,1,8,25
3782,67,3,2,1,4,3,2,1,4,18,13
3781,106,4,3,2,1,1,1,1,5,2,19
3780,157,2,5,1,5,5,3,1,3,41,20
3779,161,3,1,4,5,5,3,4,1,6,33
3778,17,2,4,4,2,2,3,1,1,10,49
3777,72,3,1,1,2,5,5,1,4,37,20
3776,135,2,4,5,5,5,5,3,2,29,47
3775,103,4,4,5,3,1,4,4,3,5,27
3774,197,3,3,2,1,2,5,3,1,44,50
3773,33,5,5,4,3,3,2,1,4,33,17
3772,186,4,3,5,1,2,4,2,4,20,24
3771,173,2,5,4,4,2,2,2,5,26,47
3770,56,3,3,2,4,3,2,2,1,49,5
3769,65,5,5,4,1,2,1,2,2,38,49
3768,196,2,1,4,2,2,5,3,1,20,37
3767,139,3,3,3,5,3,3,2,4,35,49
3766,73,5,1,5,1,4,3,2,4,22,39
3765,124,5,3,2,2,4,5,5,2,34,11
3764,41,3,1,2,1,5,3,5,4,15,24
3763,2,5,2,5,5,2,5,5,4,13,41
3762,7,2,3,2,5,4,2,1,1,18,40
3761,196,5,5,5,1,1,4,3,5,17,2
3760,73,1,5,4,2,5,4,4,1,38,33
3759,98,5,5,5,1,1,2,5,3,15,17
3758,36,2,5,3,2,5,2,2,4,4,10
3757,94,1,3,4,5,2,3,2,3,14,5
3756,196,4,1,2,3,5,3,2,4,5,43
3755,9,5,1,5,3,2,4,3,2,24,2
3754,23,2,5,2,2,4,1,4,1,14,32
3753,175,4,5,3,5,1,5,5,2,16,44
3752,193,2,3,4,5,2,4,4,5,31,49
3751,99,3,3,5,1,3,4,1,4,21,7
3750,6,2,4,1,4,4,4,4,2,45,8
3749,127,3,3,1,1,5,5,1,4,24,1
3748,143,3,4,1,2,2,4,2,3,1,46
3747,6,3,1,3,5,1,3,2,5,13,18
3746,59,1,3,3,1,3,3,1,2,33,9
3745,34,2,1,3,4,4,3,5,5,31,22
3744,9,4,5,4,4,5,2,3,5,43,50
3743,142,2,5,4,3,5,3,2,1,5,18
3742,51,5,5,4,3,1,1,3,2,48,12
3741,160,5,2,4,2,4,2,3,5,9,23
3740,44,5,5,4,3,5,2,5,3,9,27
3739,27,5,1,3,1,4,5,2,5,38,9
3738,35,4,2,4,3,2,3,2,5,26,9
3737,186,4,1,4,5,4,4,3,1,10,27
3736,139,3,3,2,5,2,1,5,4,47,8
3735,63,3,3,3,3,5,3,1,1,21,15
3734,150,4,5,1,1,1,2,2,4,13,44
3733,192,5,3,2,5,4,1,5,5,30,31
3732,120,5,2,2,2,2,5,3,4,16,49
3731,28,1,3,2,5,4,1,3,3,33,38
3730,18,5,2,5,2,1,5,2,1,8,21
3729,10,1,3,1,5,3,3,1,4,39,48
3728,133,3,5,3,3,1,4,1,5,2,41
3727,182,2,3,2,5,3,5,2,3,49,33
3726,93,1,2,3,1,2,1,4,3,37,10
3725,34,2,4,4,3,2,1,3,4,31,26
3724,117,2,1,2,3,1,3,4,1,5,25
3723,58,5,4,3,1,1,1,2,5,12,35
3722,160,1,1,5,2,1,4,4,4,13,18
3721,71,1,2,4,3,4,1,5,3,1,25
3720,26,2,3,5,3,1,4,4,5,46,10
3719,125,5,1,3,4,4,3,4,1,9,41
3718,99,3,2,3,2,3,4,4,1,6,6
3717,93,1,5,4,2,3,1,1,4,7,32
3716,67,5,3,2,3,4,1,1,3,46,20
3715,135,2,1,5,2,3,1,5,1,46,49
3714,78,1,4,2,1,4,4,5,1,37,9
3713,81,2,1,4,1,3,2,5,4,21,1
3712,165,3,5,1,1,3,5,3,5,27,6
3711,61,4,5,5,5,5,3,2,5,38,38
3710,69,3,5,4,3,5,2,2,1,17,40
3709,18,5,5,4,4,4,4,4,4,2,39
3708,83,2,4,5,5,1,5,4,1,46,31
3707,130,4,4,3,5,2,4,3,2,21,6
3706,157,3,3,4,5,3,1,1,3,1,27
3705,146,4,5,4,1,3,4,2,1,9,11
3704,111,1,3,1,1,1,5,2,5,50,1
3703,90,5,2,3,1,5,3,1,2,47,14
3702,179,3,4,3,5,2,3,3,3,29,48
3701,117,4,2,2,3,3,1,3,1,43,23
3700,62,1,3,1,1,4,1,1,1,49,46
3699,9,2,3,1,1,2,4,2,5,40,11
3698,164,3,4,4,3,4,2,2,5,46,7
3697,127,2,4,5,3,4,2,3,5,31,44
3696,29,4,2,4,1,5,1,3,1,25,29
3695,171,5,5,3,3,3,1,2,1,48,2
3694,129,1,3,5,2,5,5,1,4,42,29
3693,187,3,1,5,4,3,4,4,5,2,47
3692,159,2,1,2,3,1,1,3,5,7,45
3691,95,4,1,5,1,1,1,1,3,21,11
3690,34,4,3,3,2,5,2,5,2,19,25
3689,10,4,4,4,4,5,2,1,2,46,29
3688,27,2,2,3,1,4,5,1,1,10,50
3687,124,1,5,5,1,4,2,1,3,40,23
